movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,country_1,country_2,country_3,studio,director,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,awards,contract_price,studio_score,price_class,writer_1,writer_2,actor_1,actor_2,actor_3,description,storyline
tt0829459,A Mighty Heart,2007,06-22-2007,108,R,R,6.6,25993,121,191,16000000,9176787,18935657,1355,1355,USA,UK,,ParV,Michael Winterbot,Biography,Drama,History,Thriller,War,,,,Nominated for 1 Golden Globe.,2095,2,1,John Orloff,Mariane Pearl,Dan Futterman,Angelina Jolie,Archie Panjabi,"Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan.","On January 23, 2002, Wall Street Journal reporter Daniel Pearl is to fly from Karachi to Dubai with his pregnant wife, Mariane, also a reporter. On the day before, with great care, he has arranged an interview in a caf　 with an Islamic fundamentalist cleric. When Danny doesn't return, Mariane initiates a search. Pakistani police, American embassy personnel, and the FBI examine witnesses, phone records, e-mails, and hard drives. Who has him? Where is he? There's also the why: because of U.S. abuse of prisone"
tt2557490,A Million Ways to Die in the West,2014,05-30-2014,116,R,R,6.1,163169,491,298,40000000,43139300,87189756,3158,3160,USA,,,Universal,Seth MacFarlane,Comedy,Western,,,,,,,6 nominations.,2385,10,3,Seth MacFarlane,Alec Sulkin,Seth MacFarlane,Charlize Theron,Amanda Seyfried,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his newly found courage to the test when her husband, a notorious gun-slinger, announces his arrival.","Set in 1882 in the American west, Albert is a lowly farmer with a nice girlfriend. But when she leaves him for the more successful and handsome owner of a moustachery store, Albert returns to his lonely daily life of trying to avoid death. Then the mysterious Anna rides into town and captures Albert's interest and heart, but with her deadly husband in town, Albert is going to have to become the western gun-slinging hero he never was. It won't be easy because there are a million ways to die in the west."
tt2937898,A Most Violent Year,2014,01-30-2015,125,R,R,7,61661,214,377,20000000,5749134,12007070,4,818,Uni,USA,,A24,J.C. Chandor,Action,Crime,Drama,Thriller,,,,,Nominated for 1 Golden Globe.,2145,4,1,J.C. Chandor,,Oscar Isaac,Elyes Gabel,Jessica Chastain,"In New York City 1981, an ambitious immigrant fights to protect his business and family during the most dangerous year in the city's history.","A crime drama set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built."
tt1972571,A Most Wanted Man,2014,08-01-2014,122,R,R,6.8,68926,188,302,15000000,17237855,36233517,361,801,UK,USA,Germa,RAtt.,Anton Corbijn,Crime,Drama,Thriller,,,,,,3 wins & 6 nominations.,2095,2,1,Andrew Bovell,John le Carr　,Grigoriy Dobrygin,Philip Seymour Hoffman,Homayoun Ershadi,"A Chechen Muslim illegally immigrates to Hamburg, where he gets caught in the international war on terror.","When a half-Chechen, half-Russian, brutally tortured immigrant turns up in Hamburg's Islamic community, laying claim to his father's ill gotten fortune, both German and US security agencies take a close interest: as the clock ticks down and the stakes rise, the race is on to establish this most wanted man's true identity - oppressed victim or destruction-bent extremist? Based on John le Carr　's novel, A MOST WANTED MAN is a contemporary, cerebral tale of intrigue, love, rivalry, and politics that prickles w"
tt0971209,A Perfect Getaway,2009,08-07-2009,98,R,R,6.5,64890,246,103,14000000,15515460,22869853,2159,2159,USA,,,Universal,David Twohy,Drama,Mystery,Thriller,,,,,,1 nomination.,2145,4,1,David Twohy,,Steve Zahn,Timothy Olyphant,Milla Jovovich,Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands.,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquainta"
tt6644200,A Quiet Place,2018,04-06-2018,90,PG-13,PG-13,7.5,333041,2617,541,17000000,188024361,340939361,3508,3808,USA,,,Paramount,John Krasinski,Drama,Horror,Sci-Fi,,,,,,Nominated for 1 Oscar.,2550,4,10,Bryan Woods,Scott Beck,Emily Blunt,John Krasinski,Millicent Simmonds,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.","Two parents do what it takes to keep their children safe in a world full of creatures hunting every sound they can hear. Not a sound can be heard from the family hiding in silence, but all it takes is one noise and everything can go wrong."
tt0405296,A Scanner Darkly,2006,07-28-2006,100,R,R,7.1,102154,310,239,8700000,5501616,7659654,17,263,USA,,,WIP,Richard Linklater,Animation,Crime,Drama,Mystery,Sci-Fi,Thriller,,,4 wins & 19 nominations.,2095,2,1,Philip K. Dick,Richard Linklater,Rory Cochrane,Robert Downey Jr.,Mitch Baker,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,"In a totalitarian society in a near future, the undercover detective Bob Arctor is working with a small time group of drug users trying to reach the big distributors of a brain-damaging drug called Substance D. His assignment is promoted by the recovery center New Path Corporation, and when Bob begins to lose his own identity and have schizophrenic behavior, he is submitted to tests to check his mental conditions."
tt1019452,A Serious Man,2009,11-06-2009,106,R,R,7,124426,375,305,7000000,9228768,31430334,6,262,USA,UK,Franc,Focus,Ethan Coen,Comedy,Drama,,,,,,,Nominated for 2 Oscars.,2145,4,1,Joel Coen,Ethan Coen,Michael Stuhlbarg,Richard Kind,Fred Melamed,"Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.","Bloomington, Minnesota, 1967: Jewish physics lecturer Larry Gopnik is a serious and a very put-upon man. His daughter is stealing from him to save up for a nose job, his pot-head son, who gets stoned at his own bar-mitzvah, only wants him round to fix the TV aerial and his useless brother Arthur is an unwelcome house guest. But both Arthur and Larry get turfed out into a motel when Larry's wife Judy, who wants a divorce, moves her lover, Sy, into the house and even after Sy's death in a car crash they are s"
tt7040874,A Simple Favor,2018,09-14-2018,117,R,R,6.8,100605,686,278,20000000,53548586,97644617,3102,3102,Can,USA,,LIONSGATE,Paul Feig,Comedy,Crime,Drama,Mystery,Thriller,,,,3 wins & 4 nominations.,2285,6,3,Darcey Bell,Jessica Sharzer,Anna Kendrick,Ian Ho,Joshua Satine,"Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.","Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate."
tt1315981,A Single Man,2009,02-05-2010,99,R,R,7.6,100926,270,300,7000000,9176000,24964890,9,354,USA,,,Wein.,Tom Ford,Drama,Romance,,,,,,,Nominated for 1 Oscar.,2145,4,1,Christopher Isherwood,Tom Ford,Colin Firth,Julianne Moore,Nicholas Hoult,"An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.","It's November 30, 1962. Native Brit George Falconer, an English professor at a Los Angeles area college, is finding it difficult to cope with life. Jim, his personal partner of sixteen years, died in a car accident eight months earlier when he was visiting with family. Jim's family were not going to tell George of the death or accident, let alone allow him to attend the funeral. This day, George has decided to get his affairs in order before he will commit suicide that evening. As he routinely and fastidiou"
tt0763831,A Thousand Words,2012,03-09-2012,91,PG-13,PG-13,5.9,37175,106,71,40000000,18450127,24397992,1890,1895,USA,,,P/DW,Brian Robbins,Comedy,Drama,,,,,,,3 nominations.,2145,4,1,Steve Koren,,Eddie Murphy,Kerry Washington,Emanuel Ragsdale,"After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks.","Jack McCall, played by Eddie Murphy, finds an unusual tree in his yard after an encounter with a spiritual guru. After discovering that with each word he speaks, a leaf drops off of the tree, Jack refuses to speak at all, as doing so will keep the tree, and him, alive. However, his work, marriage, and friendships are all affected by his choice. Can Jack figure out an alternative method of survival? Or will he simply have to live the rest of his life to the fullest?"
tt1268799,A Very Harold & Kumar 3D Christmas,2011,11-04-2011,90,R,R,6.3,62890,100,166,19000000,35061031,35387212,2875,2875,USA,,,WB,Todd Strauss-Schu,Adventure,Comedy,,,,,,,1 nomination.,2145,4,1,Jon Hurwitz,Hayden Schlossberg,Patton Oswalt,Isabella Gielniak,Kal Penn,"Six years after their Guantanamo Bay adventure, stoner buds Harold Lee and Kumar Patel cause a holiday fracas by inadvertently burning down Harold's father-in-law's prize Christmas tree.","Six years have elapsed since Guantanemo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn."
tt0365907,A Walk Among the Tombstones,2014,09-19-2014,114,R,R,6.5,106991,228,272,28000000,26307600,53181600,2712,2714,USA,,,Universal,Scott Frank,Action,Crime,Drama,Mystery,Thriller,,,,1 nomination.,2195,6,1,Lawrence Block,Scott Frank,Liam Neeson,Maurice Compte,Patrick McDade,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,Matt Scudder is a former cop now a private eye. He is asked by a drug dealer to find the men who kidnapped his wife. It seems like they killed her even after he paid them. Scudder refuses. But the man later goes to see him and tells him how his wife was killed. Scudder takes the job. He does some research and thinks the men he is looking for have done this more than once. And that everyone they grabbed is connected to a drug dealer. He was about to give up when they grab another girl and Scudder tries make
tt1620680,A Wrinkle in Time,2018,03-09-2018,109,PG,PG,4.2,36925,863,264,100000000,100478608,132675864,3980,3980,USA,,,BUENA VISTA,Ava DuVernay,Adventure,Family,Fantasy,Sci-Fi,,,,,5 wins & 15 nominations.,2295,10,1,Jennifer Lee,Jeff Stockwell,Storm Reid,Oprah Winfrey,Reese Witherspoon,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.","Following the discovery of a new form of space travel as well as Meg's father's disappearance, she, her brother, and her friend must join three magical beings - Mrs. Whatsit, Mrs. Who, and Mrs. Which - to travel across the universe to rescue him from a terrible evil."
