customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,ClusterHierarchical,ClusterKmeans,movie_watched,scribe_total,movie_watched_no_dup
C6713,M,53,50대,S,N,송파구,2016,85,2,23,17,16
C6714,F,44,40대,M,Y,서대문구,2016,41,2,68,31,30
C6715,F,55,50대,M,Y,용산구,2016,32,2,63,31,33
C6716,M,26,20대,S,N,광진구,2016,74,4,19,16,15
C6717,F,37,30대,S,N,용산구,2016,3,5,31,22,28
C6718,F,58,50대,M,N,동작구,2016,51,3,46,25,36
C6719,F,59,50대,M,N,관악구,2016,47,3,36,21,30
C6720,F,20,20대,M,N,용산구,2016,7,5,35,23,31
C6721,F,51,50대,M,N,양천구,2016,99,1,35,22,30
C6722,M,52,50대,M,N,동작구,2016,50,3,36,19,27
C6723,M,43,40대,M,N,광진구,2016,70,1,27,20,21
C6724,F,54,50대,M,N,강남구,2016,27,2,37,19,26
C6725,M,35,30대,S,N,관악구,2016,62,3,33,25,26
C6726,F,36,30대,M,Y,서대문구,2016,82,4,57,30,25
C6727,F,37,30대,S,N,광진구,2016,68,4,34,22,28
C6728,F,48,40대,M,Y,강남구,2016,29,2,60,29,27
C6729,F,49,40대,M,Y,강남구,2016,29,2,74,30,36
C6730,F,20,20대,S,N,관악구,2016,61,3,29,18,25
C6731,M,41,40대,M,N,마포구,2016,96,1,23,20,19
C6732,F,52,50대,M,N,관악구,2016,47,3,25,19,20
C6733,F,43,40대,M,Y,마포구,2016,94,1,53,27,32
C6734,M,24,20대,M,N,용산구,2016,10,5,31,21,19
C6735,M,45,40대,M,N,강남구,2016,23,2,35,23,26
C6736,M,46,40대,M,N,마포구,2016,96,1,26,19,23
C6737,M,37,30대,S,N,송파구,2016,69,4,31,21,24
C6738,F,38,30대,M,N,광진구,2016,68,4,32,25,25
C6739,F,63,60대,M,N,동작구,2016,51,3,33,24,26
C6740,M,20,20대,S,N,용산구,2016,1,5,30,20,25
C6741,F,21,20대,S,N,광진구,2016,75,4,41,24,37
C6742,F,32,30대,M,Y,마포구,2016,94,1,54,28,29
C6743,M,23,20대,M,N,마포구,2016,88,1,24,16,20
C6744,M,34,30대,M,Y,마포구,2016,95,1,56,29,38
C6745,M,35,30대,M,N,서대문구,2016,5,4,32,21,24
C6746,M,56,50대,M,N,양천구,2016,50,1,36,25,29
C6747,M,37,30대,M,Y,서대문구,2016,81,4,59,30,36
C6748,F,58,50대,S,N,서대문구,2016,34,2,28,21,20
C6749,F,59,50대,M,N,송파구,2016,86,2,38,22,29
C6750,M,40,40대,M,Y,서대문구,2016,44,2,63,32,34
C6751,F,41,40대,M,Y,송파구,2016,38,4,26,19,17
C6752,M,42,40대,M,N,강남구,2016,23,2,33,23,29
C6753,M,23,20대,S,N,강남구,2016,13,5,24,18,17
C6754,F,44,40대,M,N,서대문구,2016,39,2,38,24,27
C6755,F,35,30대,M,N,용산구,2016,6,5,33,21,27
C6756,M,46,40대,M,Y,서초구,2016,65,3,62,29,37
C6757,M,37,30대,S,N,광진구,2016,69,4,20,19,16
C6758,M,28,20대,M,Y,용산구,2016,9,5,57,28,35
C6759,F,59,50대,M,N,동작구,2016,51,3,35,21,30
C6760,M,50,50대,M,N,용산구,2016,26,2,45,25,34
C6761,M,51,50대,M,Y,용산구,2016,31,2,53,28,35
C6762,F,52,50대,M,N,서초구,2016,47,3,34,19,27
C6763,M,23,20대,M,N,강남구,2016,12,5,36,24,25
C6764,F,24,20대,S,N,서대문구,2016,4,4,27,21,24
C6765,M,35,30대,M,N,용산구,2016,6,5,29,18,25
C6766,F,36,30대,M,Y,강남구,2016,18,5,68,30,29
C6767,M,37,30대,S,N,광진구,2016,69,4,33,24,23
C6768,M,38,30대,M,Y,동작구,2016,58,3,62,32,32
C6769,M,59,50대,M,N,강남구,2016,26,2,29,21,25
C6770,F,30,30대,M,Y,양천구,2016,59,1,57,31,26
C6771,M,21,20대,M,N,서대문구,2016,10,4,36,25,27
C6772,F,22,20대,M,Y,광진구,2016,93,4,63,31,27
C6773,M,43,40대,M,Y,서대문구,2016,44,2,59,31,37
C6774,M,24,20대,S,N,강남구,2016,13,5,35,22,26
C6775,F,25,20대,S,N,광진구,2016,75,4,38,24,27
C6776,M,46,40대,S,N,서초구,2016,62,3,32,21,23
C6777,M,27,20대,M,Y,용산구,2016,9,5,60,28,30
C6778,F,58,50대,M,N,송파구,2016,86,2,20,17,18
C6779,M,59,50대,M,N,마포구,2016,84,1,27,19,23
C6780,F,30,30대,M,Y,강남구,2016,18,5,68,33,36
C6781,F,41,40대,M,Y,양천구,2016,49,1,67,33,34
C6782,F,22,20대,M,N,용산구,2016,7,5,33,23,25
C6783,M,43,40대,M,Y,양천구,2016,49,1,61,32,35
C6784,M,34,30대,M,N,양천구,2016,97,1,32,21,22
C6785,F,35,30대,S,N,송파구,2016,79,4,19,15,18
C6786,F,46,40대,S,N,관악구,2016,63,3,29,21,23
C6787,F,27,20대,M,N,광진구,2016,93,4,38,22,26
C6788,F,28,20대,S,N,마포구,2016,90,1,34,22,27
C6789,F,39,30대,M,Y,용산구,2016,17,5,72,32,31
C6790,M,20,20대,S,N,서대문구,2016,2,4,33,22,28
C6791,M,31,30대,M,Y,서대문구,2016,81,4,49,28,25
C6792,M,22,20대,M,N,양천구,2016,88,1,27,22,21
C6793,M,33,30대,S,N,마포구,2016,97,1,20,16,16
C6794,M,34,30대,M,Y,서대문구,2016,81,4,62,32,35
C6795,F,55,50대,M,N,서대문구,2016,35,2,28,21,25
C6796,M,46,40대,M,Y,용산구,2016,42,2,60,27,35
C6797,M,47,40대,S,N,강남구,2016,23,2,31,21,23
C6798,F,38,30대,M,Y,서대문구,2016,82,4,61,33,32
C6799,M,60,60대,M,N,광진구,2016,85,1,29,21,22
C6800,F,30,30대,M,N,광진구,2016,68,4,34,22,27
C6801,F,41,40대,S,N,용산구,2016,33,2,30,22,25
C6802,F,22,20대,S,N,송파구,2016,73,4,20,18,17
C6803,M,53,50대,S,N,관악구,2016,46,3,23,18,19
C6804,F,54,50대,M,Y,강남구,2016,32,2,74,31,36
C6805,F,55,50대,M,Y,광진구,2016,83,1,71,32,36
C6806,M,46,40대,S,N,강남구,2016,23,2,25,16,19
C6807,F,57,50대,M,N,서대문구,2016,35,2,41,24,33
C6808,F,38,30대,M,N,강남구,2016,25,5,43,30,31
C6809,F,59,50대,M,Y,강남구,2016,32,2,76,31,39
C6810,M,30,30대,M,Y,광진구,2016,71,4,56,28,29
C6811,M,21,20대,S,N,광진구,2016,74,4,25,19,23
C6812,M,42,40대,M,N,용산구,2016,43,2,36,21,28
C6813,M,53,50대,M,N,양천구,2016,50,1,32,26,24
C6814,M,44,40대,M,Y,강남구,2016,30,2,63,32,36
C6815,M,35,30대,M,Y,마포구,2016,95,1,57,27,34
C6816,F,46,40대,S,N,용산구,2016,33,2,24,17,17
C6817,F,27,20대,M,N,광진구,2016,93,4,35,23,26
C6818,F,38,30대,M,Y,용산구,2016,17,5,63,31,24
C6819,F,39,30대,S,N,용산구,2016,3,5,29,20,23
C6820,M,20,20대,M,N,광진구,2016,76,4,35,22,24
C6821,F,21,20대,S,N,마포구,2016,90,1,38,23,32
C6822,M,22,20대,S,N,용산구,2016,1,5,25,17,21
C6823,F,33,30대,M,Y,서대문구,2016,82,4,67,33,25
C6824,M,34,30대,M,Y,용산구,2016,16,5,49,27,30
C6825,M,45,40대,M,Y,서대문구,2016,44,2,77,31,43
C6826,M,26,20대,S,N,용산구,2016,1,5,36,22,24
C6827,M,37,30대,S,N,강남구,2016,22,5,30,21,24
C6828,F,48,40대,M,N,광진구,2016,67,1,33,23,25
C6829,M,49,40대,M,Y,송파구,2016,38,4,27,19,24
C6830,M,50,50대,M,N,서대문구,2016,45,2,29,19,24
C6831,M,21,20대,S,N,강남구,2016,13,5,32,24,27
C6832,F,22,20대,M,N,서초구,2016,64,3,32,21,27
C6833,M,43,40대,M,N,양천구,2016,96,1,26,19,23
C6834,M,24,20대,S,N,송파구,2016,72,4,19,14,18
C6835,F,55,50대,M,N,광진구,2016,87,1,34,24,24
C6836,M,36,30대,M,N,서초구,2016,64,3,30,20,22
C6837,M,47,40대,M,Y,강남구,2016,30,2,48,27,31
C6838,F,38,30대,S,N,용산구,2016,3,5,25,21,20
C6839,M,39,30대,M,Y,강남구,2016,20,5,58,31,33
C6840,M,40,40대,M,Y,용산구,2016,42,2,56,30,38
C6841,F,31,30대,S,N,서대문구,2016,3,4,34,23,26
C6842,F,32,30대,M,Y,강남구,2016,18,5,64,35,32
C6843,F,53,50대,M,N,마포구,2016,84,1,33,23,29
C6844,M,54,50대,S,N,서초구,2016,46,3,40,22,29
C6845,M,35,30대,M,N,서대문구,2016,5,4,29,18,24
C6846,F,46,40대,M,N,광진구,2016,67,1,33,22,27
C6847,M,37,30대,M,N,송파구,2016,71,4,25,19,18
C6848,F,38,30대,S,N,서초구,2016,63,3,33,22,26
C6849,M,61,60대,S,N,강남구,2016,28,2,26,20,23
C6850,F,50,50대,M,N,서초구,2016,47,3,42,26,31
C6851,M,41,40대,M,Y,강남구,2016,30,2,55,29,35
C6852,F,42,40대,S,N,서대문구,2016,34,2,54,28,23
C6853,M,53,50대,M,Y,양천구,2016,49,1,51,26,40
C6854,M,34,30대,M,N,마포구,2016,95,1,33,23,24
C6855,M,25,20대,M,Y,송파구,2016,76,4,35,21,23
C6856,F,46,40대,M,N,송파구,2016,67,4,22,18,21
C6857,F,37,30대,M,Y,용산구,2016,17,5,62,31,34
C6858,F,58,50대,M,N,서초구,2016,47,3,32,23,23
C6859,F,49,40대,S,Y,송파구,2016,67,4,74,30,29
C6860,M,20,20대,M,N,마포구,2016,88,1,31,22,25
C6861,M,51,50대,S,N,강남구,2016,28,2,31,20,22
C6862,M,22,20대,S,N,용산구,2016,1,5,29,20,20
C6863,F,33,30대,S,N,광진구,2016,68,4,30,20,26
C6864,F,24,20대,M,N,강남구,2016,12,5,40,27,35
C6865,F,35,30대,M,N,서대문구,2016,80,4,43,26,35
C6866,F,36,30대,S,N,광진구,2016,68,4,35,24,26
C6867,M,47,40대,M,Y,서대문구,2016,44,2,59,30,34
C6868,F,58,50대,M,N,강남구,2016,27,2,42,22,34
C6869,M,39,30대,M,Y,서대문구,2016,81,4,56,28,29
C6870,F,20,20대,S,N,관악구,2016,61,3,27,20,27
C6871,M,51,50대,M,Y,용산구,2016,31,2,52,26,35
C6872,M,22,20대,S,N,양천구,2016,89,1,29,20,21
C6873,F,23,20대,S,N,서대문구,2016,4,4,36,25,26
C6874,M,54,50대,M,N,서대문구,2016,45,2,40,23,33
C6875,F,25,20대,M,Y,광진구,2016,93,4,76,30,33
C6876,M,36,30대,M,Y,강남구,2016,20,5,52,27,33
C6877,F,57,50대,S,N,강남구,2016,28,2,31,20,24
C6878,F,48,40대,M,Y,용산구,2016,40,2,64,31,36
C6879,F,59,50대,M,Y,송파구,2016,37,2,44,27,25
C6880,F,20,20대,S,N,광진구,2016,75,4,30,20,28
C6881,F,31,30대,M,N,동작구,2016,57,3,36,23,31
C6882,M,22,20대,S,N,강남구,2016,13,5,29,21,23
C6883,F,53,50대,M,N,용산구,2016,35,2,31,24,30
C6884,F,44,40대,M,Y,서대문구,2016,41,2,70,33,36
C6885,F,35,30대,S,N,양천구,2016,98,1,27,17,26
C6886,M,36,30대,S,N,강남구,2016,22,5,25,21,22
C6887,F,37,30대,S,N,동작구,2016,57,3,32,22,25
C6888,M,38,30대,M,N,강남구,2016,19,5,33,23,28
C6889,M,66,60대,M,N,송파구,2016,85,2,17,13,16
C6890,M,20,20대,S,N,용산구,2016,1,5,25,21,22
C6891,M,51,50대,S,N,용산구,2016,36,2,32,26,25
C6892,F,22,20대,M,N,서초구,2016,64,3,32,23,24
C6893,M,23,20대,S,N,서초구,2016,60,3,30,22,23
C6894,F,24,20대,M,N,용산구,2016,7,5,30,22,24
C6895,F,35,30대,M,N,광진구,2016,68,4,38,23,34
C6896,F,46,40대,S,N,양천구,2016,98,1,42,23,32
C6897,M,47,40대,S,N,용산구,2016,33,2,28,17,24
C6898,M,48,40대,S,N,강남구,2016,23,2,36,21,29
C6899,M,39,30대,M,Y,용산구,2016,16,5,43,23,24
C6900,F,40,40대,M,N,강남구,2016,25,2,31,22,24
C6901,M,21,20대,S,N,용산구,2016,1,5,29,19,19
C6902,M,22,20대,M,N,동작구,2016,53,3,28,20,19
C6903,M,33,30대,M,Y,서대문구,2016,81,4,61,30,38
C6904,F,24,20대,S,N,관악구,2016,61,3,24,16,19
C6905,F,55,50대,M,Y,마포구,2016,83,1,47,28,29
C6906,M,56,50대,M,N,관악구,2016,47,3,28,17,25
C6907,M,37,30대,M,N,광진구,2016,71,4,39,24,31
C6908,F,48,40대,S,N,마포구,2016,98,1,25,20,22
C6909,F,29,20대,M,N,송파구,2016,78,4,18,13,15
C6910,M,50,50대,M,Y,강남구,2016,31,2,51,29,32
C6911,M,31,30대,S,N,용산구,2016,21,5,26,22,19
C6912,F,42,40대,M,Y,강남구,2016,29,2,61,32,35
C6913,M,53,50대,M,Y,용산구,2016,31,2,58,31,39
C6914,F,54,50대,M,N,강남구,2016,27,2,40,19,29
C6915,F,35,30대,M,Y,강남구,2016,18,5,67,33,30
C6916,F,46,40대,M,N,서대문구,2016,39,2,41,29,30
C6917,F,37,30대,M,N,용산구,2017,6,5,26,19,24
C6918,M,38,30대,M,N,용산구,2017,6,5,18,11,14
C6919,F,49,40대,M,N,서대문구,2017,39,2,24,18,17
C6920,F,30,30대,M,Y,동작구,2017,58,3,31,15,20
C6921,M,41,40대,M,Y,양천구,2017,49,1,30,19,24
C6922,M,32,30대,S,N,동작구,2017,54,3,20,12,16
C6923,F,43,40대,M,N,양천구,2017,99,1,25,17,20
C6924,F,24,20대,S,N,마포구,2017,90,1,22,15,17
C6925,M,55,50대,M,N,서대문구,2017,45,2,20,15,17
C6926,F,46,40대,S,N,관악구,2017,63,3,18,14,16
C6927,F,37,30대,M,N,마포구,2017,91,1,22,15,15
C6928,F,48,40대,M,Y,관악구,2017,66,3,37,19,23
C6929,F,59,50대,M,N,송파구,2017,86,2,16,11,15
C6930,F,50,50대,M,N,강남구,2017,27,2,15,12,13
C6931,F,41,40대,M,Y,관악구,2017,66,3,40,21,26
C6932,F,32,30대,M,N,서대문구,2017,80,4,19,14,18
C6933,M,33,30대,S,Y,마포구,2017,95,1,29,20,19
C6934,M,54,50대,M,N,마포구,2017,84,1,20,15,17
C6935,M,35,30대,M,Y,마포구,2017,95,1,36,21,25
C6936,F,26,20대,M,Y,서초구,2017,64,3,45,20,25
C6937,M,27,20대,M,Y,송파구,2017,76,4,29,17,20
C6938,M,38,30대,S,N,강남구,2017,22,5,17,13,15
C6939,M,49,40대,M,Y,송파구,2017,38,4,24,16,22
C6940,F,50,50대,M,Y,양천구,2017,49,1,30,15,21
C6941,M,21,20대,S,N,강남구,2017,13,5,17,11,12
C6942,F,32,30대,S,N,광진구,2017,68,4,30,16,24
C6943,F,43,40대,M,Y,송파구,2017,38,4,27,18,19
C6944,F,24,20대,S,N,관악구,2017,61,3,27,20,22
C6945,M,35,30대,M,Y,광진구,2017,71,4,37,21,29
C6946,M,56,50대,M,Y,양천구,2017,49,1,31,21,28
C6947,M,37,30대,S,N,서대문구,2017,5,4,15,13,14
C6948,M,28,20대,S,N,서초구,2017,60,3,15,15,12
C6949,F,29,20대,S,N,서대문구,2017,4,4,21,15,17
C6950,M,40,40대,M,N,광진구,2017,70,1,18,13,16
C6951,M,31,30대,S,N,서초구,2017,62,3,13,12,11
C6952,M,42,40대,M,Y,강남구,2017,30,2,32,21,24
C6953,F,43,40대,M,N,송파구,2017,67,4,18,11,15
C6954,M,54,50대,M,N,강남구,2017,26,2,13,10,11
C6955,F,25,20대,M,N,서대문구,2017,78,4,30,16,22
C6956,F,46,40대,S,N,용산구,2017,33,2,31,15,27
C6957,F,37,30대,M,N,양천구,2017,91,1,27,21,21
C6958,M,28,20대,M,N,송파구,2017,76,4,13,9,10
C6959,M,39,30대,S,N,동작구,2017,54,3,16,10,14
C6960,M,50,50대,M,N,양천구,2017,50,1,18,15,16
C6961,M,21,20대,M,Y,강남구,2017,11,5,32,19,25
C6962,F,22,20대,S,N,광진구,2017,75,4,18,13,17
C6963,M,23,20대,S,N,용산구,2017,1,5,12,11,12
C6964,M,24,20대,M,N,서대문구,2017,10,4,23,16,17
C6965,F,35,30대,M,N,마포구,2017,91,1,24,16,18
C6966,M,56,50대,S,N,관악구,2017,46,3,18,14,15
C6967,M,27,20대,M,Y,마포구,2017,92,1,35,21,25
C6968,F,28,20대,S,N,송파구,2017,73,4,18,13,14
C6969,M,62,60대,M,N,광진구,2017,85,1,19,13,14
C6970,F,20,20대,S,N,강남구,2017,14,5,18,15,17
C6971,M,31,30대,S,N,강남구,2017,22,5,15,12,14
C6972,F,22,20대,S,N,광진구,2017,75,4,19,15,16
C6973,M,23,20대,M,N,양천구,2017,88,1,20,15,17
C6974,F,34,30대,M,Y,마포구,2017,94,1,37,18,23
C6975,F,25,20대,S,N,마포구,2017,90,1,32,19,22
C6976,M,36,30대,M,N,강남구,2017,19,5,31,17,22
C6977,M,27,20대,M,Y,용산구,2017,9,5,28,16,21
C6978,F,38,30대,S,N,동작구,2017,57,3,15,13,14
C6979,F,49,40대,M,Y,강남구,2017,29,2,37,18,23
C6980,M,40,40대,M,Y,관악구,2017,65,3,32,16,25
C6981,M,31,30대,M,Y,마포구,2017,95,1,27,14,23
C6982,F,32,30대,M,N,송파구,2017,80,4,12,10,11
C6983,M,23,20대,M,N,강남구,2017,12,5,22,15,19
C6984,F,34,30대,M,Y,서대문구,2017,82,4,39,20,24
C6985,F,35,30대,M,Y,양천구,2017,59,1,36,19,24
C6986,F,46,40대,M,N,관악구,2017,63,3,24,17,21
C6987,F,37,30대,M,N,서대문구,2017,80,4,18,13,16
C6988,F,48,40대,M,Y,용산구,2017,40,2,40,19,27
C6989,F,59,50대,M,Y,서초구,2017,47,3,38,23,23
C6990,F,30,30대,S,N,송파구,2017,79,4,31,17,20
C6991,M,31,30대,M,Y,강남구,2017,20,5,30,17,26
C6992,F,42,40대,M,Y,광진구,2017,94,1,34,17,25
C6993,M,53,50대,M,Y,양천구,2017,49,1,40,21,26
C6994,F,34,30대,S,N,서초구,2017,63,3,15,9,14
C6995,F,55,50대,S,N,서대문구,2017,34,2,20,14,18
C6996,F,46,40대,M,Y,마포구,2017,94,1,40,21,24
C6997,M,47,40대,S,N,용산구,2017,33,2,15,11,14
C6998,F,58,50대,M,N,마포구,2017,84,1,22,14,19
C6999,M,64,60대,S,N,서대문구,2017,36,2,17,13,11
C7000,F,50,50대,M,N,송파구,2017,86,2,18,14,17
C7001,F,31,30대,M,Y,동작구,2017,58,3,36,18,27
C7002,M,32,30대,S,N,마포구,2017,97,1,21,14,18
C7003,F,53,50대,M,Y,마포구,2017,83,1,37,18,24
C7004,M,34,30대,M,Y,강남구,2017,20,5,34,17,19
C7005,F,55,50대,S,N,동작구,2017,51,3,21,14,17
C7006,F,56,50대,M,N,광진구,2017,87,1,26,17,19
C7007,M,37,30대,S,N,강남구,2017,22,5,15,11,14
C7008,M,38,30대,M,N,강남구,2017,19,5,18,14,14
C7009,M,39,30대,M,N,송파구,2017,71,4,20,14,20
C7010,F,20,20대,S,N,강남구,2017,14,5,23,17,21
C7011,M,41,40대,S,N,서대문구,2017,34,2,18,10,14
C7012,M,22,20대,M,N,양천구,2017,88,1,16,12,14
C7013,F,23,20대,M,N,용산구,2017,7,5,24,17,20
C7014,M,44,40대,M,N,서대문구,2017,45,2,20,15,19
C7015,F,19,10대,S,N,강남구,2017,15,5,24,17,19
C7016,M,46,40대,S,N,광진구,2017,69,1,13,10,12
C7017,F,37,30대,S,N,송파구,2017,79,4,19,13,14
C7018,M,28,20대,M,N,강남구,2017,12,5,17,12,13
C7019,M,39,30대,M,N,광진구,2017,71,4,16,13,12
C7020,M,20,20대,M,N,용산구,2017,10,5,14,11,12
C7021,M,51,50대,M,Y,서대문구,2017,37,2,37,19,29
C7022,M,22,20대,M,N,마포구,2017,88,1,16,10,14
C7023,M,53,50대,M,Y,서대문구,2017,37,2,37,22,27
C7024,F,24,20대,M,N,동작구,2017,53,3,29,18,24
C7025,F,45,40대,M,Y,용산구,2017,40,2,35,18,21
C7026,F,46,40대,S,N,관악구,2017,63,3,14,12,11
C7027,F,57,50대,M,N,관악구,2017,47,3,12,9,12
C7028,F,28,20대,S,N,강남구,2017,14,5,25,15,20
C7029,M,59,50대,M,N,양천구,2017,50,1,14,12,12
C7030,F,20,20대,S,N,양천구,2017,55,1,31,18,22
C7031,M,21,20대,M,N,서대문구,2017,10,4,17,13,13
C7032,M,42,40대,M,Y,관악구,2017,65,3,28,21,22
C7033,M,33,30대,S,N,강남구,2017,22,5,12,10,12
C7034,F,54,50대,S,N,서대문구,2017,34,2,17,13,16
C7035,F,35,30대,S,N,양천구,2017,98,1,27,19,22
C7036,M,46,40대,S,N,송파구,2017,69,4,7,6,7
C7037,F,47,40대,M,N,용산구,2017,39,2,21,14,15
C7038,F,38,30대,M,N,송파구,2017,80,4,16,12,16
C7039,F,62,60대,S,N,광진구,2017,87,1,29,17,20
C7040,M,40,40대,M,Y,마포구,2017,95,1,22,16,20
C7041,M,19,10대,S,N,강남구,2017,15,5,21,15,18
C7042,F,42,40대,M,N,송파구,2017,67,4,24,17,19
C7043,M,53,50대,M,Y,마포구,2017,83,1,28,20,22
C7044,F,34,30대,S,N,용산구,2017,3,5,31,19,12
C7045,M,35,30대,M,N,용산구,2017,6,5,26,15,18
C7046,M,36,30대,S,N,강남구,2017,22,5,17,13,12
C7047,M,47,40대,M,Y,양천구,2017,49,1,31,19,20
C7048,M,28,20대,M,Y,양천구,2017,59,1,29,14,21
C7049,M,49,40대,M,Y,마포구,2017,95,1,38,19,26
C7050,M,20,20대,S,N,마포구,2017,89,1,18,13,16
C7051,F,51,50대,M,N,용산구,2017,35,2,21,14,20
C7052,M,32,30대,S,N,서대문구,2017,5,4,19,12,17
C7053,M,23,20대,S,N,관악구,2017,61,3,17,14,14
C7054,F,24,20대,S,N,광진구,2017,75,4,17,13,13
C7055,M,35,30대,S,N,양천구,2017,97,1,21,15,15
C7056,M,26,20대,S,N,강남구,2017,13,5,19,13,16
C7057,M,37,30대,S,N,마포구,2017,97,1,12,9,12
C7058,F,48,40대,M,Y,양천구,2017,49,1,43,20,27
C7059,F,59,50대,M,Y,강남구,2017,32,2,41,21,25
C7060,M,30,30대,M,N,용산구,2017,6,5,20,16,14
C7061,M,21,20대,S,N,송파구,2017,72,4,25,18,20
C7062,F,42,40대,M,N,강남구,2017,25,2,19,15,15
C7063,M,33,30대,S,N,마포구,2017,97,1,20,15,17
C7064,F,24,20대,M,N,용산구,2017,7,5,20,13,16
C7065,M,45,40대,M,N,마포구,2017,96,1,18,12,15
C7066,F,26,20대,M,Y,광진구,2017,93,4,34,19,18
C7067,M,37,30대,S,N,용산구,2017,21,5,13,9,10
C7068,F,38,30대,M,Y,동작구,2017,58,3,39,21,28
C7069,F,49,40대,M,Y,서대문구,2017,41,2,38,21,25
C7070,F,50,50대,M,N,광진구,2017,87,1,25,15,22
C7071,M,31,30대,M,N,마포구,2017,95,1,14,11,12
C7072,M,22,20대,S,N,강남구,2017,13,5,16,9,14
C7073,M,23,20대,M,N,서대문구,2017,10,4,19,13,16
C7074,F,24,20대,S,N,관악구,2017,61,3,21,14,17
C7075,M,45,40대,M,Y,광진구,2017,70,1,28,17,24
C7076,M,26,20대,S,N,송파구,2017,72,4,22,14,16
C7077,F,37,30대,M,Y,송파구,2017,82,4,36,20,21
C7078,M,48,40대,M,Y,마포구,2017,95,1,40,22,30
C7079,F,49,40대,M,Y,마포구,2017,94,1,38,20,28
C7080,M,30,30대,S,N,강남구,2017,22,5,20,13,17
C7081,M,51,50대,M,N,양천구,2017,50,1,19,14,14
C7082,M,22,20대,S,N,광진구,2017,74,4,16,12,15
C7083,F,33,30대,M,Y,용산구,2017,17,5,36,19,27
C7084,M,24,20대,M,N,송파구,2017,76,4,12,10,10
C7085,F,25,20대,S,N,강남구,2017,14,5,27,18,24
C7086,M,56,50대,M,N,송파구,2017,85,2,16,12,16
C7087,M,47,40대,M,N,강남구,2017,23,2,19,14,16
C7088,F,48,40대,M,Y,송파구,2017,38,4,27,16,19
C7089,M,59,50대,M,N,서대문구,2017,45,2,14,11,12
C7090,F,40,40대,S,N,관악구,2017,63,3,20,16,15
C7091,F,31,30대,M,Y,강남구,2017,18,5,41,18,28
C7092,M,22,20대,S,N,송파구,2017,72,4,10,9,8
C7093,M,43,40대,M,Y,서대문구,2017,44,2,38,18,29
C7094,M,54,50대,M,Y,강남구,2017,31,2,23,15,20
C7095,M,35,30대,S,N,용산구,2017,21,5,19,13,16
C7096,F,46,40대,M,N,용산구,2017,39,2,20,14,19
C7097,F,37,30대,M,N,양천구,2017,91,1,21,13,16
C7098,M,58,50대,S,N,강남구,2017,28,2,20,14,15
C7099,M,59,50대,M,N,용산구,2017,26,2,23,15,17
C7100,M,40,40대,M,N,강남구,2017,23,2,14,11,11
C7101,F,51,50대,S,N,용산구,2017,36,2,28,16,21
C7102,F,32,30대,M,Y,서대문구,2017,82,4,32,17,28
C7103,F,23,20대,M,Y,용산구,2017,8,5,40,18,25
C7104,F,34,30대,M,Y,서초구,2017,66,3,33,17,25
C7105,M,35,30대,M,N,용산구,2017,6,5,15,14,12
C7106,F,36,30대,M,N,강남구,2017,25,5,22,16,19
C7107,F,37,30대,S,N,용산구,2017,3,5,20,13,18
C7108,M,28,20대,S,N,강남구,2017,13,5,17,14,13
C7109,F,62,60대,S,N,용산구,2017,36,2,18,14,16
C7110,F,20,20대,M,N,동작구,2017,53,3,18,13,15
C7111,F,21,20대,M,N,강남구,2017,12,5,17,13,16
C7112,M,42,40대,S,N,용산구,2017,33,2,16,11,11
C7113,F,23,20대,M,N,용산구,2017,7,5,24,15,21
C7114,M,24,20대,S,N,광진구,2017,74,4,23,14,21
C7115,F,35,30대,M,N,강남구,2017,25,5,19,11,18
C7116,F,36,30대,M,Y,관악구,2017,66,3,40,20,32
C7117,M,27,20대,S,N,강남구,2017,13,5,13,10,13
C7118,F,48,40대,M,Y,동작구,2017,48,3,36,19,24
C7119,F,59,50대,M,N,서대문구,2017,35,2,21,15,17
C7120,M,30,30대,S,N,서대문구,2017,5,4,13,11,12
C7121,F,21,20대,M,N,서대문구,2017,78,4,27,17,22
C7122,M,22,20대,S,N,광진구,2017,74,4,19,15,16
C7123,F,23,20대,S,N,서대문구,2017,4,4,19,13,16
C7124,F,24,20대,S,N,서대문구,2017,4,4,23,16,21
C7125,F,25,20대,S,N,강남구,2017,14,5,26,16,20
C7126,M,26,20대,M,Y,송파구,2017,76,4,42,20,28
C7127,F,37,30대,S,N,광진구,2017,68,4,21,16,18
C7128,F,48,40대,M,N,마포구,2017,99,1,18,12,15
C7129,M,29,20대,S,N,강남구,2017,13,5,20,15,13
C7130,M,40,40대,M,Y,송파구,2017,38,4,27,18,22
C7131,F,21,20대,M,N,마포구,2017,90,1,27,16,24
C7132,M,42,40대,M,Y,마포구,2017,95,1,32,20,23
C7133,F,33,30대,S,N,관악구,2017,63,3,18,15,14
C7134,F,24,20대,M,Y,용산구,2017,8,5,34,17,20
C7135,M,35,30대,M,N,광진구,2017,71,4,18,13,16
C7136,F,46,40대,S,N,관악구,2017,63,3,19,14,17
C7137,M,37,30대,M,N,서초구,2017,64,3,22,15,16
C7138,F,48,40대,M,Y,용산구,2017,40,2,44,18,31
C7139,M,59,50대,M,N,마포구,2017,84,1,18,13,17
C7140,M,20,20대,M,N,용산구,2017,10,5,28,16,22
C7141,M,31,30대,M,Y,서대문구,2017,81,4,31,17,24
