customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,movie_watched,movie_watched_no_dup,scribe_total,repeat_mov,ClusterHierarchical,ClusterKmeans
C6611,M,51,50대,M,N,마포구,2016,28,26,20,2,342,2
C6612,M,22,20대,M,Y,양천구,2016,61,31,30,30,537,5
C6613,M,33,30대,S,N,마포구,2016,18,15,14,3,106,4
C6614,F,34,30대,M,Y,강남구,2016,53,31,28,22,547,1
C6615,M,35,30대,S,N,강남구,2016,28,21,21,7,381,2
C6616,M,46,40대,M,Y,서대문구,2016,53,37,26,16,656,1
C6617,M,37,30대,M,N,양천구,2016,32,24,21,8,493,2
C6618,F,38,30대,S,N,용산구,2016,33,28,20,5,374,2
C6619,F,29,20대,M,Y,서초구,2016,44,25,28,19,460,1
C6620,F,20,20대,S,N,용산구,2016,40,35,26,5,319,1
C6621,F,21,20대,M,N,서대문구,2016,25,20,18,5,406,2
C6622,F,22,20대,M,N,서대문구,2016,39,31,21,8,337,2
C6623,F,23,20대,S,N,강남구,2016,32,26,21,6,372,2
C6624,F,18,10대,S,N,강남구,2016,31,23,21,8,381,2
C6625,F,45,40대,M,Y,송파구,2016,40,24,29,16,670,1
C6626,F,46,40대,M,N,강남구,2016,23,21,19,2,443,2
C6627,F,47,40대,M,Y,동작구,2016,59,31,29,28,538,5
C6628,M,48,40대,M,N,강남구,2016,34,25,21,9,386,2
C6629,M,59,50대,M,N,송파구,2016,32,26,20,6,454,2
C6630,M,30,30대,M,Y,강남구,2016,58,38,29,20,602,1
C6631,M,21,20대,M,N,강남구,2016,40,30,26,10,338,1
C6632,F,22,20대,M,N,용산구,2016,34,27,20,7,371,2
C6633,M,43,40대,M,Y,동작구,2016,61,38,30,23,525,1
C6634,M,44,40대,M,Y,마포구,2016,53,35,29,18,609,1
C6635,F,45,40대,M,Y,양천구,2016,66,32,31,34,195,5
C6636,M,56,50대,M,N,송파구,2016,28,18,18,10,415,2
C6637,M,37,30대,S,N,광진구,2016,31,23,20,8,387,2
C6638,F,48,40대,M,Y,광진구,2016,67,36,30,31,171,5
C6639,M,29,20대,S,N,용산구,2016,40,31,24,9,338,1
C6640,F,20,20대,S,N,서초구,2016,28,25,19,3,428,2
C6641,M,41,40대,M,Y,서초구,2016,50,36,27,14,631,1
C6642,M,22,20대,M,Y,강남구,2016,42,26,25,16,667,1
C6643,F,43,40대,M,Y,용산구,2016,67,35,32,32,170,5
C6644,M,44,40대,M,Y,서대문구,2016,63,35,30,28,556,5
C6645,F,55,50대,M,Y,용산구,2016,70,33,32,37,183,5
C6646,M,18,10대,S,N,양천구,2016,30,24,23,6,357,2
C6647,M,37,30대,S,N,용산구,2016,26,22,22,4,441,2
C6648,F,48,40대,M,Y,동작구,2016,62,35,32,27,528,5
C6649,F,39,30대,M,N,동작구,2016,35,24,22,11,492,2
C6650,F,30,30대,M,Y,광진구,2016,58,37,28,21,592,1
C6651,F,41,40대,M,Y,송파구,2016,33,22,20,11,504,2
C6652,F,22,20대,S,N,강남구,2016,31,26,21,5,372,2
C6653,M,23,20대,M,Y,마포구,2016,44,26,25,18,463,1
C6654,F,44,40대,M,N,송파구,2016,20,17,15,3,129,4
C6655,F,25,20대,M,Y,광진구,2016,61,28,32,33,194,5
C6656,M,56,50대,M,N,마포구,2016,33,26,24,7,352,2
C6657,F,57,50대,M,Y,마포구,2016,47,26,23,21,462,1
C6658,F,58,50대,M,N,강남구,2016,30,25,22,5,453,2
C6659,F,49,40대,M,N,송파구,2016,44,30,27,14,674,1
C6660,F,20,20대,M,N,용산구,2016,29,24,19,5,382,2
C6661,M,21,20대,M,N,강남구,2016,32,24,23,8,380,2
C6662,M,22,20대,S,N,동작구,2016,23,19,17,4,120,2
C6663,F,23,20대,M,N,용산구,2016,38,33,22,5,308,2
C6664,F,24,20대,S,N,마포구,2016,29,25,20,4,422,2
C6665,F,45,40대,M,Y,동작구,2016,70,35,31,35,176,5
C6666,F,46,40대,M,N,동작구,2016,43,33,26,10,326,1
C6667,M,37,30대,M,Y,강남구,2016,58,29,29,29,552,5
C6668,M,48,40대,M,N,양천구,2016,35,24,20,11,492,2
C6669,M,63,60대,S,N,용산구,2016,37,28,25,9,339,2
C6670,M,30,30대,S,N,동작구,2016,31,20,19,11,521,2
C6671,M,51,50대,S,N,마포구,2016,27,21,21,6,403,2
C6672,M,22,20대,S,N,용산구,2016,27,22,21,5,441,2
C6673,M,23,20대,S,N,마포구,2016,31,24,22,7,357,2
C6674,M,54,50대,S,N,서대문구,2016,38,30,25,8,339,2
C6675,F,35,30대,M,Y,관악구,2016,71,32,26,39,175,5
C6676,F,46,40대,S,N,강남구,2016,25,22,20,3,442,2
C6677,M,27,20대,M,N,서대문구,2016,30,21,19,9,408,2
C6678,M,28,20대,S,N,마포구,2016,20,17,16,3,102,4
C6679,F,59,50대,M,N,용산구,2016,28,22,19,6,396,2
C6680,M,20,20대,S,N,강남구,2016,29,24,21,5,383,2
C6681,F,31,30대,M,Y,서대문구,2016,64,36,32,28,565,5
C6682,F,22,20대,S,N,관악구,2016,31,26,21,5,361,2
C6683,F,23,20대,M,Y,관악구,2016,61,25,30,36,192,5
C6684,F,54,50대,M,Y,강남구,2016,66,29,31,37,204,5
C6685,M,35,30대,M,N,용산구,2016,23,17,15,6,118,4
C6686,M,46,40대,S,N,마포구,2016,25,20,17,5,131,2
C6687,M,57,50대,M,N,송파구,2016,29,22,19,7,403,2
C6688,M,38,30대,S,N,동작구,2016,34,28,23,6,347,2
C6689,M,29,20대,S,N,송파구,2016,19,16,15,3,102,4
C6690,M,20,20대,S,N,서대문구,2016,22,20,17,2,431,2
C6691,M,41,40대,M,Y,송파구,2016,34,29,23,5,350,2
C6692,F,22,20대,M,Y,용산구,2016,67,33,31,34,172,5
C6693,F,33,30대,S,N,서대문구,2016,23,21,19,2,443,2
C6694,M,24,20대,S,N,서대문구,2016,32,23,21,9,387,2
C6695,F,25,20대,M,Y,마포구,2016,50,20,27,30,190,5
C6696,M,56,50대,M,Y,서대문구,2016,56,34,29,22,603,1
C6697,F,37,30대,M,N,서대문구,2016,36,24,23,12,467,2
C6698,F,38,30대,M,N,양천구,2016,41,32,23,9,329,1
C6699,M,29,20대,S,N,서대문구,2016,38,26,24,12,676,2
C6700,F,20,20대,M,N,강남구,2016,38,28,21,10,371,2
C6701,F,41,40대,M,N,마포구,2016,30,24,19,6,424,2
C6702,M,52,50대,S,N,강남구,2016,37,30,21,7,370,2
C6703,M,43,40대,M,N,강남구,2016,36,30,24,6,310,2
C6704,F,44,40대,M,Y,강남구,2016,66,32,30,34,200,5
C6705,F,35,30대,S,Y,용산구,2016,61,23,25,38,207,5
C6706,F,46,40대,M,N,관악구,2016,37,28,24,9,364,2
C6707,F,37,30대,M,N,서초구,2016,29,26,24,3,360,2
C6708,F,48,40대,S,N,광진구,2016,31,25,22,6,353,2
C6709,F,29,20대,M,N,마포구,2016,40,29,26,11,662,1
C6710,M,20,20대,S,N,강남구,2016,15,12,13,3,100,4
C6711,M,51,50대,M,N,동작구,2016,31,26,20,5,430,2
C6712,F,22,20대,S,N,용산구,2016,38,33,25,5,306,1
C6713,M,53,50대,S,N,송파구,2016,23,16,17,7,415,2
C6714,F,44,40대,M,Y,서대문구,2016,68,30,31,38,204,5
C6715,F,55,50대,M,Y,용산구,2016,63,33,31,30,555,5
C6716,M,26,20대,S,N,광진구,2016,19,15,16,4,102,4
C6717,F,37,30대,S,N,용산구,2016,31,28,22,3,313,2
C6718,F,58,50대,M,N,동작구,2016,46,36,25,10,629,1
C6719,F,59,50대,M,N,관악구,2016,36,30,21,6,347,2
C6720,F,20,20대,M,N,용산구,2016,35,31,23,4,308,2
C6721,F,51,50대,M,N,양천구,2016,35,30,22,5,347,2
C6722,M,52,50대,M,N,동작구,2016,36,27,19,9,491,2
C6723,M,43,40대,M,N,광진구,2016,27,21,20,6,403,2
C6724,F,54,50대,M,N,강남구,2016,37,26,19,11,505,2
C6725,M,35,30대,S,N,관악구,2016,33,26,25,7,359,2
C6726,F,36,30대,M,Y,서대문구,2016,57,25,30,32,186,5
C6727,F,37,30대,S,N,광진구,2016,34,28,22,6,355,2
C6728,F,48,40대,M,Y,강남구,2016,60,27,29,33,202,5
C6729,F,49,40대,M,Y,강남구,2016,74,36,30,38,181,5
C6730,F,20,20대,S,N,관악구,2016,29,25,18,4,428,2
C6731,M,41,40대,M,N,마포구,2016,23,19,20,4,445,2
C6732,F,52,50대,M,N,관악구,2016,25,20,19,5,121,2
C6733,F,43,40대,M,Y,마포구,2016,53,32,27,21,605,1
C6734,M,24,20대,M,N,용산구,2016,31,19,21,12,500,2
C6735,M,45,40대,M,N,강남구,2016,35,26,23,9,379,2
C6736,M,46,40대,M,N,마포구,2016,26,23,19,3,420,2
C6737,M,37,30대,S,N,송파구,2016,31,24,21,7,387,2
C6738,F,38,30대,M,N,광진구,2016,32,25,25,7,351,2
C6739,F,63,60대,M,N,동작구,2016,33,26,24,7,364,2
C6740,M,20,20대,S,N,용산구,2016,30,25,20,5,372,2
C6741,F,21,20대,S,N,광진구,2016,41,37,24,4,315,1
C6742,F,32,30대,M,Y,마포구,2016,54,29,28,25,544,5
C6743,M,23,20대,M,N,마포구,2016,24,20,16,4,132,2
C6744,M,34,30대,M,Y,마포구,2016,56,38,29,18,592,1
C6745,M,35,30대,M,N,서대문구,2016,32,24,21,8,387,2
C6746,M,56,50대,M,N,양천구,2016,36,29,25,7,325,2
C6747,M,37,30대,M,Y,서대문구,2016,59,36,30,23,569,1
C6748,F,58,50대,S,N,서대문구,2016,28,20,21,8,401,2
C6749,F,59,50대,M,N,송파구,2016,38,29,22,9,369,2
C6750,M,40,40대,M,Y,서대문구,2016,63,34,32,29,555,5
C6751,F,41,40대,M,Y,송파구,2016,26,17,19,9,415,2
C6752,M,42,40대,M,N,강남구,2016,33,29,23,4,312,2
C6753,M,23,20대,S,N,강남구,2016,24,17,18,7,418,2
C6754,F,44,40대,M,N,서대문구,2016,38,27,24,11,675,2
C6755,F,35,30대,M,N,용산구,2016,33,27,21,6,374,2
C6756,M,46,40대,M,Y,서초구,2016,62,37,29,25,525,5
C6757,M,37,30대,S,N,광진구,2016,20,16,19,4,128,2
C6758,M,28,20대,M,Y,용산구,2016,57,35,28,22,603,1
C6759,F,59,50대,M,N,동작구,2016,35,30,21,5,347,2
C6760,M,50,50대,M,N,용산구,2016,45,34,25,11,653,1
C6761,M,51,50대,M,Y,용산구,2016,53,35,28,18,604,1
C6762,F,52,50대,M,N,서초구,2016,34,27,19,7,491,2
C6763,M,23,20대,M,N,강남구,2016,36,25,24,11,677,2
C6764,F,24,20대,S,N,서대문구,2016,27,24,21,3,440,2
C6765,M,35,30대,M,N,용산구,2016,29,25,18,4,446,2
C6766,F,36,30대,M,Y,강남구,2016,68,29,30,39,204,5
C6767,M,37,30대,S,N,광진구,2016,33,23,24,10,683,2
C6768,M,38,30대,M,Y,동작구,2016,62,32,32,30,536,5
C6769,M,59,50대,M,N,강남구,2016,29,25,21,4,453,2
C6770,F,30,30대,M,Y,양천구,2016,57,26,31,31,191,5
C6771,M,21,20대,M,N,서대문구,2016,36,27,25,9,679,2
C6772,F,22,20대,M,Y,광진구,2016,63,27,31,36,192,5
C6773,M,43,40대,M,Y,서대문구,2016,59,37,31,22,569,1
C6774,M,24,20대,S,N,강남구,2016,35,26,22,9,380,2
C6775,F,25,20대,S,N,광진구,2016,38,27,24,11,676,2
C6776,M,46,40대,S,N,서초구,2016,32,23,21,9,486,2
C6777,M,27,20대,M,Y,용산구,2016,60,30,28,30,552,5
C6778,F,58,50대,M,N,송파구,2016,20,18,17,2,130,2
C6779,M,59,50대,M,N,마포구,2016,27,23,19,4,420,2
C6780,F,30,30대,M,Y,강남구,2016,68,36,33,32,170,5
C6781,F,41,40대,M,Y,양천구,2016,67,34,33,33,176,5
C6782,F,22,20대,M,N,용산구,2016,33,25,23,8,380,2
C6783,M,43,40대,M,Y,양천구,2016,61,35,32,26,528,5
C6784,M,34,30대,M,N,양천구,2016,32,22,21,10,495,2
C6785,F,35,30대,S,N,송파구,2016,19,18,15,1,97,4
C6786,F,46,40대,S,N,관악구,2016,29,23,21,6,485,2
C6787,F,27,20대,M,N,광진구,2016,38,26,22,12,466,2
C6788,F,28,20대,S,N,마포구,2016,34,27,22,7,356,2
C6789,F,39,30대,M,Y,용산구,2016,72,31,32,41,203,5
C6790,M,20,20대,S,N,서대문구,2016,33,28,22,5,374,2
C6791,M,31,30대,M,Y,서대문구,2016,49,25,28,24,540,5
C6792,M,22,20대,M,N,양천구,2016,27,21,22,6,388,2
C6793,M,33,30대,S,N,마포구,2016,20,16,16,4,102,4
C6794,M,34,30대,M,Y,서대문구,2016,62,35,32,27,565,5
C6795,F,55,50대,M,N,서대문구,2016,28,25,21,3,453,2
C6796,M,46,40대,M,Y,용산구,2016,60,35,27,25,554,5
C6797,M,47,40대,S,N,강남구,2016,31,23,21,8,386,2
C6798,F,38,30대,M,Y,서대문구,2016,61,32,33,29,555,5
C6799,M,60,60대,M,N,광진구,2016,29,22,21,7,403,2
C6800,F,30,30대,M,N,광진구,2016,34,27,22,7,355,2
C6801,F,41,40대,S,N,용산구,2016,30,25,22,5,453,2
C6802,F,22,20대,S,N,송파구,2016,20,17,18,3,103,2
C6803,M,53,50대,S,N,관악구,2016,23,19,18,4,120,2
C6804,F,54,50대,M,Y,강남구,2016,74,36,31,38,181,5
C6805,F,55,50대,M,Y,광진구,2016,71,36,32,35,177,5
C6806,M,46,40대,S,N,강남구,2016,25,19,16,6,411,2
C6807,F,57,50대,M,N,서대문구,2016,41,33,24,8,341,1
C6808,F,38,30대,M,N,강남구,2016,43,31,30,12,649,1
C6809,F,59,50대,M,Y,강남구,2016,76,39,31,37,181,5
C6810,M,30,30대,M,Y,광진구,2016,56,29,28,27,550,5
C6811,M,21,20대,S,N,광진구,2016,25,23,19,2,423,2
C6812,M,42,40대,M,N,용산구,2016,36,28,21,8,370,2
C6813,M,53,50대,M,N,양천구,2016,32,24,26,8,366,2
C6814,M,44,40대,M,Y,강남구,2016,63,36,32,27,565,5
C6815,M,35,30대,M,Y,마포구,2016,57,34,27,23,605,1
C6816,F,46,40대,S,N,용산구,2016,24,17,17,7,419,2
C6817,F,27,20대,M,N,광진구,2016,35,26,23,9,354,2
C6818,F,38,30대,M,Y,용산구,2016,63,24,31,39,208,5
C6819,F,39,30대,S,N,용산구,2016,29,23,20,6,382,2
C6820,M,20,20대,M,N,광진구,2016,35,24,22,11,493,2
C6821,F,21,20대,S,N,마포구,2016,38,32,23,6,329,2
C6822,M,22,20대,S,N,용산구,2016,25,21,17,4,431,2
C6823,F,33,30대,M,Y,서대문구,2016,67,25,33,42,208,5
C6824,M,34,30대,M,Y,용산구,2016,49,30,27,19,697,1
C6825,M,45,40대,M,Y,서대문구,2016,77,43,31,34,167,5
C6826,M,26,20대,S,N,용산구,2016,36,24,22,12,467,2
C6827,M,37,30대,S,N,강남구,2016,30,24,21,6,383,2
C6828,F,48,40대,M,N,광진구,2016,33,25,23,8,353,2
C6829,M,49,40대,M,Y,송파구,2016,27,24,19,3,421,2
C6830,M,50,50대,M,N,서대문구,2016,29,24,19,5,395,2
C6831,M,21,20대,S,N,강남구,2016,32,27,24,5,378,2
C6832,F,22,20대,M,N,서초구,2016,32,27,21,5,361,2
C6833,M,43,40대,M,N,양천구,2016,26,23,19,3,420,2
C6834,M,24,20대,S,N,송파구,2016,19,18,14,1,104,4
C6835,F,55,50대,M,N,광진구,2016,34,24,24,10,683,2
C6836,M,36,30대,M,N,서초구,2016,30,22,20,8,486,2
C6837,M,47,40대,M,Y,강남구,2016,48,31,27,17,695,1
C6838,F,38,30대,S,N,용산구,2016,25,20,21,5,409,2
C6839,M,39,30대,M,Y,강남구,2016,58,33,31,25,557,5
C6840,M,40,40대,M,Y,용산구,2016,56,38,30,18,583,1
C6841,F,31,30대,S,N,서대문구,2016,34,26,23,8,380,2
C6842,F,32,30대,M,Y,강남구,2016,64,32,35,32,198,5
C6843,F,53,50대,M,N,마포구,2016,33,29,23,4,350,2
C6844,M,54,50대,S,N,서초구,2016,40,29,22,11,474,2
C6845,M,35,30대,M,N,서대문구,2016,29,24,18,5,395,2
C6846,F,46,40대,M,N,광진구,2016,33,27,22,6,355,2
C6847,M,37,30대,M,N,송파구,2016,25,18,19,7,404,2
C6848,F,38,30대,S,N,서초구,2016,33,26,22,7,363,2
C6849,M,61,60대,S,N,강남구,2016,26,23,20,3,449,2
C6850,F,50,50대,M,N,서초구,2016,42,31,26,11,326,1
C6851,M,41,40대,M,Y,강남구,2016,55,35,29,20,604,1
C6852,F,42,40대,S,N,서대문구,2016,54,23,28,31,187,5
C6853,M,53,50대,M,Y,양천구,2016,51,40,26,11,629,1
C6854,M,34,30대,M,N,마포구,2016,33,24,23,9,493,2
C6855,M,25,20대,M,Y,송파구,2016,35,23,21,12,504,2
C6856,F,46,40대,M,N,송파구,2016,22,21,18,1,444,2
C6857,F,37,30대,M,Y,용산구,2016,62,34,31,28,556,5
C6858,F,58,50대,M,N,서초구,2016,32,23,23,9,365,2
C6859,F,49,40대,S,Y,송파구,2016,74,29,30,45,213,5
C6860,M,20,20대,M,N,마포구,2016,31,25,22,6,357,2
C6861,M,51,50대,S,N,강남구,2016,31,22,20,9,386,2
C6862,M,22,20대,S,N,용산구,2016,29,20,20,9,408,2
C6863,F,33,30대,S,N,광진구,2016,30,26,20,4,422,2
C6864,F,24,20대,M,N,강남구,2016,40,35,27,5,319,1
C6865,F,35,30대,M,N,서대문구,2016,43,35,26,8,316,1
C6866,F,36,30대,S,N,광진구,2016,35,26,24,9,351,2
C6867,M,47,40대,M,Y,서대문구,2016,59,34,30,25,557,5
C6868,F,58,50대,M,N,강남구,2016,42,34,22,8,341,1
C6869,M,39,30대,M,Y,서대문구,2016,56,29,28,27,550,5
C6870,F,20,20대,S,N,관악구,2016,27,27,20,0,344,2
C6871,M,51,50대,M,Y,용산구,2016,52,35,26,17,656,1
C6872,M,22,20대,S,N,양천구,2016,29,21,20,8,484,2
C6873,F,23,20대,S,N,서대문구,2016,36,26,25,10,679,2
C6874,M,54,50대,M,N,서대문구,2016,40,33,23,7,341,2
C6875,F,25,20대,M,Y,광진구,2016,76,33,30,43,216,5
C6876,M,36,30대,M,Y,강남구,2016,52,33,27,19,695,1
C6877,F,57,50대,S,N,강남구,2016,31,24,20,7,385,2
C6878,F,48,40대,M,Y,용산구,2016,64,36,31,28,565,5
C6879,F,59,50대,M,Y,송파구,2016,44,25,27,19,463,1
C6880,F,20,20대,S,N,광진구,2016,30,28,20,2,343,2
C6881,F,31,30대,M,N,동작구,2016,36,31,23,5,346,2
C6882,M,22,20대,S,N,강남구,2016,29,23,21,6,383,2
C6883,F,53,50대,M,N,용산구,2016,31,30,24,1,311,2
C6884,F,44,40대,M,Y,서대문구,2016,70,36,33,34,169,5
C6885,F,35,30대,S,N,양천구,2016,27,26,17,1,429,2
C6886,M,36,30대,S,N,강남구,2016,25,22,21,3,440,2
C6887,F,37,30대,S,N,동작구,2016,32,25,22,7,358,2
C6888,M,38,30대,M,N,강남구,2016,33,28,23,5,312,2
C6889,M,66,60대,M,N,송파구,2016,17,16,13,1,99,4
C6890,M,20,20대,S,N,용산구,2016,25,22,21,3,440,2
C6891,M,51,50대,S,N,용산구,2016,32,25,26,7,376,2
C6892,F,22,20대,M,N,서초구,2016,32,24,23,8,486,2
C6893,M,23,20대,S,N,서초구,2016,30,23,22,7,486,2
C6894,F,24,20대,M,N,용산구,2016,30,24,22,6,383,2
C6895,F,35,30대,M,N,광진구,2016,38,34,23,4,314,2
C6896,F,46,40대,S,N,양천구,2016,42,32,23,10,329,1
C6897,M,47,40대,S,N,용산구,2016,28,24,17,4,446,2
C6898,M,48,40대,S,N,강남구,2016,36,29,21,7,370,2
C6899,M,39,30대,M,Y,용산구,2016,43,24,23,19,470,2
C6900,F,40,40대,M,N,강남구,2016,31,24,22,7,383,2
C6901,M,21,20대,S,N,용산구,2016,29,19,19,10,408,2
C6902,M,22,20대,M,N,동작구,2016,28,19,20,9,484,2
C6903,M,33,30대,M,Y,서대문구,2016,61,38,30,23,569,1
C6904,F,24,20대,S,N,관악구,2016,24,19,16,5,119,2
C6905,F,55,50대,M,Y,마포구,2016,47,29,28,18,699,1
C6906,M,56,50대,M,N,관악구,2016,28,25,17,3,430,2
C6907,M,37,30대,M,N,광진구,2016,39,31,24,8,329,2
C6908,F,48,40대,S,N,마포구,2016,25,22,20,3,420,2
C6909,F,29,20대,M,N,송파구,2016,18,15,13,3,107,4
C6910,M,50,50대,M,Y,강남구,2016,51,32,29,19,601,1
C6911,M,31,30대,S,N,용산구,2016,26,19,22,7,409,2
C6912,F,42,40대,M,Y,강남구,2016,61,35,32,26,565,5
C6913,M,53,50대,M,Y,용산구,2016,58,39,31,19,583,1
C6914,F,54,50대,M,N,강남구,2016,40,29,19,11,367,2
C6915,F,35,30대,M,Y,강남구,2016,67,30,33,37,206,5
C6916,F,46,40대,M,N,서대문구,2016,41,30,29,11,650,1
C6917,F,37,30대,M,N,용산구,2017,26,24,19,2,450,2
C6918,M,38,30대,M,N,용산구,2017,18,14,11,4,71,4
C6919,F,49,40대,M,N,서대문구,2017,24,17,18,7,415,2
C6920,F,30,30대,M,Y,동작구,2017,31,20,15,11,517,2
C6921,M,41,40대,M,Y,양천구,2017,30,24,19,6,424,2
C6922,M,32,30대,S,N,동작구,2017,20,16,12,4,143,4
C6923,F,43,40대,M,N,양천구,2017,25,20,17,5,131,2
C6924,F,24,20대,S,N,마포구,2017,22,17,15,5,127,4
C6925,M,55,50대,M,N,서대문구,2017,20,17,15,3,129,4
C6926,F,46,40대,S,N,관악구,2017,18,16,14,2,149,4
C6927,F,37,30대,M,N,마포구,2017,22,15,15,7,137,4
C6928,F,48,40대,M,Y,관악구,2017,37,23,19,14,475,2
C6929,F,59,50대,M,N,송파구,2017,16,15,11,1,87,4
C6930,F,50,50대,M,N,강남구,2017,15,13,12,2,79,4
C6931,F,41,40대,M,Y,관악구,2017,40,26,21,14,476,2
C6932,F,32,30대,M,N,서대문구,2017,19,18,14,1,97,4
C6933,M,33,30대,S,Y,마포구,2017,29,19,20,10,481,2
C6934,M,54,50대,M,N,마포구,2017,20,17,15,3,150,4
C6935,M,35,30대,M,Y,마포구,2017,36,25,21,11,493,2
C6936,F,26,20대,M,Y,서초구,2017,45,25,20,20,479,2
C6937,M,27,20대,M,Y,송파구,2017,29,20,17,9,514,2
C6938,M,38,30대,S,N,강남구,2017,17,15,13,2,111,4
C6939,M,49,40대,M,Y,송파구,2017,24,22,16,2,436,2
C6940,F,50,50대,M,Y,양천구,2017,30,21,15,9,516,2
C6941,M,21,20대,S,N,강남구,2017,17,12,11,5,70,4
C6942,F,32,30대,S,N,광진구,2017,30,24,16,6,392,2
C6943,F,43,40대,M,Y,송파구,2017,27,19,18,8,414,2
C6944,F,24,20대,S,N,관악구,2017,27,22,20,5,488,2
C6945,M,35,30대,M,Y,광진구,2017,37,29,21,8,369,2
C6946,M,56,50대,M,Y,양천구,2017,31,28,21,3,342,2
C6947,M,37,30대,S,N,서대문구,2017,15,14,13,1,101,4
C6948,M,28,20대,S,N,서초구,2017,15,12,15,3,140,4
C6949,F,29,20대,S,N,서대문구,2017,21,17,15,4,103,4
C6950,M,40,40대,M,N,광진구,2017,18,16,13,2,108,4
C6951,M,31,30대,S,N,서초구,2017,13,11,12,2,139,4
C6952,M,42,40대,M,Y,강남구,2017,32,24,21,8,386,2
C6953,F,43,40대,M,N,송파구,2017,18,15,11,3,85,4
C6954,M,54,50대,M,N,강남구,2017,13,11,10,2,79,4
C6955,F,25,20대,M,N,서대문구,2017,30,22,16,8,400,2
C6956,F,46,40대,S,N,용산구,2017,31,27,15,4,447,2
C6957,F,37,30대,M,N,양천구,2017,27,21,21,6,388,2
C6958,M,28,20대,M,N,송파구,2017,13,10,9,3,46,4
C6959,M,39,30대,S,N,동작구,2017,16,14,10,2,67,4
C6960,M,50,50대,M,N,양천구,2017,18,16,15,2,150,4
C6961,M,21,20대,M,Y,강남구,2017,32,25,19,7,398,2
C6962,F,22,20대,S,N,광진구,2017,18,17,13,1,104,4
C6963,M,23,20대,S,N,용산구,2017,12,12,11,0,76,4
C6964,M,24,20대,M,N,서대문구,2017,23,17,16,6,118,2
C6965,F,35,30대,M,N,마포구,2017,24,18,16,6,128,2
C6966,M,56,50대,S,N,관악구,2017,18,15,14,3,141,4
C6967,M,27,20대,M,Y,마포구,2017,35,25,21,10,493,2
C6968,F,28,20대,S,N,송파구,2017,18,14,13,4,84,4
C6969,M,62,60대,M,N,광진구,2017,19,14,13,5,138,4
C6970,F,20,20대,S,N,강남구,2017,18,17,15,1,109,4
C6971,M,31,30대,S,N,강남구,2017,15,14,12,1,77,4
C6972,F,22,20대,S,N,광진구,2017,19,16,15,3,102,4
C6973,M,23,20대,M,N,양천구,2017,20,17,15,3,151,4
C6974,F,34,30대,M,Y,마포구,2017,37,23,18,14,509,2
C6975,F,25,20대,S,N,마포구,2017,32,22,19,10,494,2
C6976,M,36,30대,M,N,강남구,2017,31,22,17,9,400,2
C6977,M,27,20대,M,Y,용산구,2017,28,21,16,7,394,2
C6978,F,38,30대,S,N,동작구,2017,15,14,13,1,140,4
C6979,F,49,40대,M,Y,강남구,2017,37,23,18,14,511,2
C6980,M,40,40대,M,Y,관악구,2017,32,25,16,7,490,2
C6981,M,31,30대,M,Y,마포구,2017,27,23,14,4,426,2
C6982,F,32,30대,M,N,송파구,2017,12,11,10,1,46,4
C6983,M,23,20대,M,N,강남구,2017,22,19,15,3,110,2
C6984,F,34,30대,M,Y,서대문구,2017,39,24,20,15,471,2
C6985,F,35,30대,M,Y,양천구,2017,36,24,19,12,477,2
C6986,F,46,40대,M,N,관악구,2017,24,21,17,3,123,2
C6987,F,37,30대,M,N,서대문구,2017,18,16,13,2,107,4
C6988,F,48,40대,M,Y,용산구,2017,40,27,19,13,367,2
C6989,F,59,50대,M,Y,서초구,2017,38,23,23,15,459,2
C6990,F,30,30대,S,N,송파구,2017,31,20,17,11,514,2
C6991,M,31,30대,M,Y,강남구,2017,30,26,17,4,446,2
C6992,F,42,40대,M,Y,광진구,2017,34,25,17,9,489,2
C6993,M,53,50대,M,Y,양천구,2017,40,26,21,14,476,2
C6994,F,34,30대,S,N,서초구,2017,15,14,9,1,67,4
C6995,F,55,50대,S,N,서대문구,2017,20,18,14,2,99,4
C6996,F,46,40대,M,Y,마포구,2017,40,24,21,16,478,2
C6997,M,47,40대,S,N,용산구,2017,15,14,11,1,77,4
C6998,F,58,50대,M,N,마포구,2017,22,19,14,3,150,4
C6999,M,64,60대,S,N,서대문구,2017,17,11,13,6,114,4
C7000,F,50,50대,M,N,송파구,2017,18,17,14,1,99,4
C7001,F,31,30대,M,Y,동작구,2017,36,27,18,9,491,2
C7002,M,32,30대,S,N,마포구,2017,21,18,14,3,150,4
C7003,F,53,50대,M,Y,마포구,2017,37,24,18,13,477,2
C7004,M,34,30대,M,Y,강남구,2017,34,19,17,15,513,2
C7005,F,55,50대,S,N,동작구,2017,21,17,14,4,150,4
C7006,F,56,50대,M,N,광진구,2017,26,19,17,7,414,2
C7007,M,37,30대,S,N,강남구,2017,15,14,11,1,77,4
C7008,M,38,30대,M,N,강남구,2017,18,14,14,4,112,4
C7009,M,39,30대,M,N,송파구,2017,20,20,14,0,97,4
C7010,F,20,20대,S,N,강남구,2017,23,21,17,2,432,2
C7011,M,41,40대,S,N,서대문구,2017,18,14,10,4,69,4
C7012,M,22,20대,M,N,양천구,2017,16,14,12,2,106,4
C7013,F,23,20대,M,N,용산구,2017,24,20,17,4,412,2
